,Year,Month,Wheat_Price,WP_%_Change,Corn_Price,CP_%_Change,Sorghum_Price,SP_%_Change,Inflation,AK_P,AL_P,AR_P,AS_P,AZ_P,CA_P,CO_P,CT_P,DE_P,FL_P,FM_P,GA_P,GU_P,HI_P,IA_P,ID_P,IL_P,IN_P,KS_P,KY_P,LA_P,MA_P,MD_P,ME_P,MH_P,MI_P,MN_P,MO_P,MP_P,MS_P,MT_P,NC_P,ND_P,NE_P,NH_P,NJ_P,NM_P,NV_P,NY_P,OH_P,OK_P,OR_P,PA_P,PR_P,PW_P,RI_P,SC_P,SD_P,TN_P,TX_P,UM_P,UT_P,VA_P,VI_P,VT_P,WA_P,WI_P,WV_P,WY_P,1_P,2_P,3_P,4_P,5_P,6_P,7_P,8_P,9_P,10_P,AK_T,AL_T,AR_T,AS_T,AZ_T,CA_T,CO_T,CT_T,DE_T,FL_T,FM_T,GA_T,GU_T,HI_T,IA_T,ID_T,IL_T,IN_T,KS_T,KY_T,LA_T,MA_T,MD_T,ME_T,MH_T,MI_T,MN_T,MO_T,MP_T,MS_T,MT_T,NC_T,ND_T,NE_T,NH_T,NJ_T,NM_T,NV_T,NY_T,OH_T,OK_T,OR_T,PA_T,PR_T,PW_T,RI_T,SC_T,SD_T,TN_T,TX_T,UM_T,UT_T,VA_T,VI_T,VT_T,WA_T,WI_T,WV_T,WY_T,1_T,2_T,3_T,4_T,5_T,6_T,7_T,8_T,9_T,10_T,AL_D,AR_D,AZ_D,CA_D,CO_D,CT_D,DE_D,FL_D,GA_D,IA_D,ID_D,IL_D,IN_D,KS_D,KY_D,LA_D,MA_D,MD_D,ME_D,MI_D,MN_D,MO_D,MS_D,MT_D,NC_D,ND_D,NE_D,NH_D,NJ_D,NM_D,NV_D,NY_D,OH_D,OK_D,OR_D,PA_D,RI_D,SC_D,SD_D,TN_D,TX_D,UT_D,VA_D,VT_D,WA_D,WI_D,WV_D,WY_D,1_D,2_D,3_D,4_D,5_D,6_D,7_D,8_D,9_D,10_D,Soy_Price,Soy_%_Change,Cotton_Price,Cotton_%_Change
54,1999,Jul,103.02,-7.53,83.6,-10.06,76.88,-10.58,0.3,7.139115044,11.39769841,4.723669065,13.685,9.274597701,0.467177033,6.363899083,5.971818182,4.33,12.68923077,33.31277778,11.51905797,28.916,6.090882353,13.05,0.618706897,7.202678571,7.065342466,6.79447099,5.438897059,11.43715152,7.665584416,5.509111111,6.796363636,26.82833333,12.03496241,14.2834375,4.923351955,26.525,9.593178295,2.371186441,10.8909434,7.231824818,6.342291667,9.473,3.133148148,7.770163934,1.13,7.699533679,9.614967742,3.686130653,0.707696335,6.443865979,13.51107692,42.225,4.5225,9.272473118,6.757430556,10.68431373,5.364519231,2.74,3.252727273,10.38204724,9.316153846,8.9,2.394394904,18.53242105,9.000744681,2.126946565,7.231824818,6.79447099,2.371186441,2.394394904,3.686130653,6.363899083,0.618706897,6.757430556,6.342291667,5.364519231,13.49155844,26.88770115,27.50178218,27.1,26.7526875,22.47194842,20.87933962,23.24869565,25.66888889,27.85116788,27.2575,26.653125,27.8,23.27163265,24.69364964,20.46573529,25.56292208,25.05313725,26.78783439,26.35635135,27.73091954,22.43423729,25.79125,19.8996875,27.925,22.15722628,22.36602564,26.48952055,26.635,27.32045455,19.94287611,25.38608696,21.41409836,24.730375,20.8995,24.83955556,22.55775148,23.49,22.10236842,24.7283871,27.57248,19.27569149,23.63237037,26.16548387,26.81666667,22.57125,26.90094118,23.36298611,26.14923077,27.85930556,28.95,23.17208589,25.15518868,26.9,20.68324324,18.54955128,22.5973125,24.20898876,20.73832061,21.41409836,26.78783439,19.94287611,18.54955128,27.57248,20.87933962,20.46573529,23.36298611,24.730375,27.85930556,-0.1975,-0.995555556,0.075714286,-0.722857143,2.774,-2.753333333,-3.695,-1.785714286,-2.212222222,2.253333333,0.861,-0.217777778,-1.306666667,2.268888889,-2.54,-1.126666667,-2.166666667,-4.0375,-2.543333333,-0.095,2.956666667,-0.706666667,-1.334,0.411428571,-2.3675,4.742222222,2.6225,-1.955,-3.853333333,2.08,0.115,-2.951,-2.673,2.242222222,-0.208888889,-3.455,-2.57,-2.025714286,6.154444444,-0.14,0.127,1.954285714,-3.728333333,-2.406666667,1.497,2.808888889,-4.161666667,3.892,4.742222222,2.268888889,0.411428571,1.497,2.242222222,2.774,0.861,6.154444444,2.6225,0.127,158.31,-6.88%,54.41,-6.99%
55,1999,Aug,111.41,8.14,86.38,3.33,81.63,6.18,0.24,11.57690265,4.846507937,3.040647482,23.545,6.601551724,0.360143541,8.188440367,8.452424242,11.46125,18.82529915,35.00555556,6.82826087,16.488,6.050196078,7.802738095,2.300862069,6.969017857,5.748013699,8.132764505,4.859485294,4.339515152,7.243766234,11.40844444,7.336233766,23.21333333,6.154360902,10.099625,5.465363128,27.7325,5.291937985,4.616483051,10.41610063,8.604744526,8.798875,8.2542,13.46740741,8.794262295,1.208316832,7.866994819,7.77283871,3.634271357,2.889109948,9.459896907,16.664,65.15,7.2875,8.090537634,6.844930556,3.969607843,2.955448718,7.13,3.733515152,8.641181102,8.783076923,7.546511628,2.973630573,7.978315789,8.636595745,2.713587786,8.604744526,8.132764505,4.616483051,2.973630573,3.634271357,8.188440367,2.300862069,6.844930556,8.798875,2.955448718,12.10454545,27.56896552,27.93079208,27,26.0574375,21.52126075,18.7129717,21.37956522,24.72666667,27.93014599,27.31625,27.14589286,27.95,23.69612245,21.36737226,18.72551471,23.07422078,23.05411765,25.69910828,25.3327027,28.89183908,20.9340678,24.23020833,18.72484375,27.76,19.4720438,19.4049359,25.24849315,27.05,27.94681818,18.4239823,24.93188406,19.38508197,22.24325,19.316,23.2,21.73213018,21.20982456,20.05605263,22.29879032,28.62248,17.89414894,21.60977778,26.59322581,26.91666667,21.33125,27.03423529,21.33541667,25.76410256,29.15935185,29.2,20.79110429,24.10443396,26.734,19.04081081,18.32198718,19.367625,22.32235955,18.38366412,19.38508197,25.69910828,18.4239823,18.32198718,28.62248,18.7129717,18.72551471,21.33541667,22.24325,29.15935185,-1.1575,-1.735555556,-0.14,-0.655714286,4.048,-3.123333333,-3.57,-1.28,-2.738888889,1.058888889,0.927,-0.414444444,-1.705555556,2.38,-3.1725,-2.017777778,-2.503333333,-3.41125,-2.746666667,-0.691,2.681111111,-1.243333333,-2.004,0.747142857,-2.675,5.527777778,2.5325,-2.165,-2.506666667,2.4175,-0.6925,-3.274,-2.712,0.836666667,0.085555556,-3.131,-2.96,-2.71,6.603333333,-1.225,-0.567,2.331428571,-3.93,-2.91,1.619,0.444444444,-4.288333333,3.787,5.527777778,2.38,0.747142857,1.619,0.836666667,4.048,0.927,6.603333333,2.5325,-0.567,172,8.65%,50.98,-6.30%
56,1999,Sep,113.19,1.6,87.12,0.86,80.03,-1.96,0.48,15.86345133,4.85452381,4.91647482,45.615,4.914310345,0.288014354,3.437522936,28.21636364,31.81,18.17393162,33.34333333,8.224275362,29.062,4.649313725,4.675892857,0.354224138,5.649017857,3.444452055,9.291604096,3.45875,9.148181818,22.23675325,25.49977778,23.42103896,24.89166667,6.865864662,7.2319375,6.6,29.9975,6.463953488,2.473389831,29.28987421,6.137153285,3.586458333,23.7536,25.81888889,3.858579235,0.626039604,17.63497409,4.748193548,10.14904523,0.138691099,17.43561856,26.712,27.23,17.88875,17.04763441,6.525277778,3.281764706,3.961923077,4.32,1.782242424,25.32732283,16.65461538,21.16093023,0.847707006,5.662421053,7.787553191,3.778244275,6.137153285,9.291604096,2.473389831,0.847707006,10.14904523,3.437522936,0.354224138,6.525277778,3.586458333,3.961923077,8.021428571,25.24275862,23.76831683,27.25,23.4383125,20.44885387,14.56212264,17.76217391,20.27111111,26.99751825,27.3375,24.51589286,27.75,23.14020408,17.64313869,14.33566176,20.00071429,20.41382353,19.79770701,22.35810811,25.79183908,17.89949153,19.883125,15.94859375,28.04,16.96306569,15.01698718,20.94390411,27.175,25.18875,12.71517699,21.59137681,13.14614754,17.2415625,16.4325,18.96044444,18.35426036,17.86710526,17.16447368,19.57967742,22.22472,15.55542553,17.88022222,26.42806452,27.13333333,18.39375,23.76517647,15.38381944,23.0417094,24.94303241,29.1,16.57503067,19.89037736,26.646,16.29810811,15.24833333,15.96,19.00382022,12.83564886,13.14614754,19.79770701,12.71517699,15.24833333,22.22472,14.56212264,14.33566176,15.38381944,17.2415625,24.94303241,-1.665,-2.112222222,0.291428571,-0.9,3.928,1.683333333,2.165,-1.038571429,-2.586666667,-0.664444444,-0.835,-0.897777778,-2.33,1.866666667,-3.69,-2.043333333,1.306666667,0.885,1.756666667,-1.089,2.272222222,-1.606666667,-2.164,0.551428571,0.90125,5.875555556,1.03125,1.825,0.23,0.83625,-0.8775,-0.515,-3.053,0.872222222,-1.056666667,-0.03,0.86,-1.47,7.016666667,-1.87,-1.265,0.604285714,1.433333333,1.45,-0.479,-0.511111111,-4.01,3.53,5.875555556,1.866666667,0.551428571,-0.479,0.872222222,3.928,-0.835,7.016666667,1.03125,-1.265,180.64,5.02%,49.48,-2.94%
57,1999,Oct,108.1,-4.5,85.65,-1.69,78.43,-2,0.18,16.01522124,8.34952381,8.343741007,34.55,0.024885057,1.533516746,1.39440367,11.09363636,9.6475,15.19213675,23.13833333,8.697536232,17.342,9.17754902,1.912083333,2.377758621,4.183214286,5.11260274,1.540614334,7.584338235,10.21575758,11.81194805,7.862666667,11.06597403,33.63166667,4.678195489,2.8364375,3.886815642,20.1825,8.040155039,1.879533898,11.0854717,0.805036496,0.348583333,9.8942,8.638703704,0.923606557,0.35039604,7.455025907,5.465677419,4.93718593,6.202827225,5.860773196,21.45692308,23.67,13.445,10.94903226,1.070902778,6.196372549,3.887211538,3.26,0.270606061,6.450866142,14.24384615,9.693488372,8.593248408,3.314894737,8.21106383,0.708473282,0.805036496,1.540614334,1.879533898,8.593248408,4.93718593,1.39440367,2.377758621,1.070902778,0.348583333,3.887211538,1.039285714,20.18356322,17.92277228,27.3,18.3178125,17.06985673,9.04759434,10.20652174,14.47111111,23.94270073,27.5575,19.338125,27.5,22.7055102,10.30357664,7.794338235,12.68090909,12.5172549,13.78401274,15.46148649,21.11310345,9.982881356,13.90833333,6.57171875,27.84,8.292262774,6.488205128,14.19815068,27.075,19.87238636,5.706814159,16.37514493,5.126639344,10.357375,7.6245,12.21488889,13.30171598,12.0977193,9.303289474,12.09040323,16.74616,9.801329787,10.95718519,25.79225806,27.25,11.375,18.33658824,7.718125,17.00452991,20.30206019,28.4,11.01613497,14.3604717,25.056,7.370810811,8.785320513,7.834875,13.29101124,6.826030534,5.126639344,13.78401274,5.706814159,8.785320513,16.74616,9.04759434,7.794338235,7.718125,10.357375,20.30206019,-1.445,-2.081111111,-1.227142857,-1.404285714,0.568,1.94,2.42,-0.314285714,-2.332222222,-1.201111111,-1.047,-1.258888889,-2.643333333,0.884444444,-3.4525,-1.81,1.716666667,0.90625,2.143333333,-1.471,1.045555556,-2.053333333,-1.966,-0.787142857,1.35875,4.188888889,-0.96875,2.085,0.463333333,-0.715,-1.4375,-0.401,-3.073,0.501111111,-1.213333333,-0.259,1.63,-0.974285714,3.753333333,-1.9425,-1.566,-1.138571429,0.471666667,1.736666667,-0.39,-0.863333333,-3.7,-0.675,4.188888889,0.884444444,-0.787142857,-0.39,0.501111111,0.568,-1.047,3.753333333,-0.96875,-1.566,178.18,-1.36%,47.43,-4.14%
58,1999,Nov,108.8,0.65,85.41,-0.28,79.37,1.2,0.06,9.392389381,6.87015873,4.715611511,36.93,0.022816092,5.332607656,0.760917431,8.355757576,5.5525,4.91991453,31.08111111,6.569927536,13.074,7.507058824,2.523630952,4.206982759,1.401696429,2.664041096,2.437918089,5.819191176,2.799454545,7.301558442,5.674666667,8.643376623,32.79833333,2.940902256,1.137875,2.870558659,12.4475,4.881782946,1.90970339,6.642012579,0.171970803,1.173416667,7.6168,6.665,0.073879781,0.466237624,7.807046632,6.303290323,2.149949749,16.43827225,8.521134021,31.73184615,25.21,7.155,5.083978495,0.590555556,8.298921569,0.940016026,16.52,0.705939394,5.82023622,25.14384615,7.877209302,20.56936306,3.120157895,8.659787234,0.894961832,0.171970803,2.437918089,1.90970339,20.56936306,2.149949749,0.760917431,4.206982759,0.590555556,1.173416667,0.940016026,-4.866363636,13.03413793,12.00841584,28.05,13.1314375,12.11512894,4.598066038,6.286521739,9.405555556,18.55912409,27.62875,13.00491071,28.25,21.36673469,4.96350365,3.257426471,7.654285714,7.62872549,9.20656051,9.641486486,14.89252874,6.026101695,9.17875,2.281875,27.755,3.995839416,1.595833333,9.391575342,26.975,13.06636364,3.009380531,10.95507246,1.850901639,6.0593125,3.6565,7.755111111,8.327988166,6.718421053,5.20125,7.346693548,11.608,5.725797872,6.746814815,24.73903226,27.31666667,6.95125,12.69988235,4.339166667,10.59316239,14.66740741,27.45,5.124478528,9.740566038,23.508,3.12972973,5.470384615,3.1058125,8.104831461,2.924961832,1.850901639,9.20656051,3.009380531,5.470384615,11.608,4.598066038,3.257426471,4.339166667,6.0593125,14.66740741,-1.75875,-2.706666667,-1.931428571,-1.625714286,-1.198,0.213333333,1.865,-1.048571429,-2.428888889,-1.783333333,-1.463,-2.381111111,-3.786666667,-0.098888889,-4.07,-2.466666667,-0.41,0.4625,1.536666667,-2.45,-0.027777778,-2.963333333,-2.399,-1.255714286,-1.08375,3.166666667,-1.4775,0.44,-1.056666667,-1.4275,-2.115,-0.797,-3.525,-0.734444444,-1.266666667,-0.478,0.98,-1.207142857,2.783333333,-2.2675,-2.248,-1.992857143,0.075,0.133333333,0.111,-1.406666667,-3.57,-1.456,3.166666667,-0.098888889,-1.255714286,0.111,-0.734444444,-1.198,-1.463,2.783333333,-1.4775,-2.248,171.2,-3.92%,46.21,-2.57%
59,1999,Dec,102.16,-6.1,87.22,2.12,81,2.05,0,15.05159292,8.391428571,12.80791367,40.29,0.072183908,1.43861244,1.46559633,7.27030303,7.40875,4.585299145,38.68277778,5.739637681,8.516,21.40372549,1.915892857,4.220775862,7.071473214,8.083150685,3.606313993,8.569044118,11.65921212,5.893896104,6.962222222,6.937922078,23.82666667,5.856390977,0.912125,9.597709497,8.875,9.509224806,1.245720339,5.076603774,0.611532847,0.883333333,4.5814,7.323333333,0.826721311,0.384554455,5.33134715,6.659290323,8.407939698,11.40858639,6.269742268,15.70830769,42.76,6.96125,5.814946237,0.638958333,8.078235294,3.903141026,2.64,1.557393939,5.801181102,13.85,4.516511628,17.37509554,2.074421053,6.959787234,1.154961832,0.611532847,3.606313993,1.245720339,17.37509554,8.407939698,1.46559633,4.220775862,0.638958333,0.883333333,3.903141026,-9.715584416,8.456551724,6.921485149,28.55,6.8053125,9.26226361,-1.844528302,-0.20826087,3.442222222,15.42532847,27.40625,8.358571429,27.8,20.03081633,-2.309781022,-1.768602941,0.232857143,0.488921569,2.563757962,3.772567568,10.72954023,-0.427457627,3.025625,-4.3284375,27.5,-2.540291971,-5.048525641,2.620547945,26.55,8.524545455,-2.033672566,5.92557971,-4.54057377,-0.15025,-3.44375,1.649111111,1.784792899,1.872631579,-1.954539474,0.424919355,5.91192,2.980106383,-0.267111111,23.21806452,26.73333333,1.05,7.636470588,-1.797708333,5.393931624,10.06840278,26.8,-0.888957055,3.760471698,21.796,-4.205135135,3.099551282,-4.1676875,1.864269663,-3.198778626,-4.54057377,2.563757962,-2.033672566,3.099551282,5.91192,-1.844528302,-1.768602941,-1.797708333,-0.15025,10.06840278,-2.1125,-2.461111111,-2.461428571,-2.481428571,-1.4,-0.196666667,1.54,-1.424285714,-2.802222222,-2.065555556,-1.523,-2.478888889,-3.946666667,-0.124444444,-4.275,-2.573333333,-0.91,0.20875,1.076666667,-2.488,-0.342222222,-2.718333333,-2.616,-1.461428571,-1.4925,2.688888889,-1.65625,-0.335,-1.166666667,-1.59,-2.6275,-1.215,-3.688,-0.133333333,-1.764444444,-0.697,0.46,-1.547142857,2.282222222,-2.635,-2.431,-2.401428571,-0.236666667,-0.59,0.051,-1.681111111,-3.443333333,-1.602,2.688888889,-0.124444444,-1.461428571,0.051,-0.133333333,-1.4,-1.523,2.282222222,-1.65625,-2.431,169.96,-0.72%,44.2,-4.35%
60,2000,Jan,105.83,3.59,92.95,6.57,89.34,10.3,0.3,10.02245614,12.56880952,6.416690647,39.285,0.540747126,13.3158753,2.202889908,9.045151515,8.11875,4.971709402,24.41176471,12.415,10.54,15.30058824,1.96077381,5.73862069,4.034107143,6.574383562,1.08890785,9.921102941,6.133333333,8.992077922,8.170222222,9.173246753,36.78,4.252180451,1.8675625,3.615865922,4.49,8.466666667,1.68440678,12.03440252,0.691240876,0.671791667,9.1804,8.04537037,0.686120219,3.021584158,7.813989637,6.824387097,3.11080402,18.69685864,6.169845361,8.186153846,24.835,10.10875,14.74913978,0.980902778,9.222058824,3.475448718,,3.83169697,8.152204724,5.831538462,9.092790698,13.92299363,3.062368421,5.085638298,1.887862595,0.691240876,1.08890785,1.68440678,13.92299363,3.11080402,2.202889908,5.73862069,0.980902778,0.671791667,3.475448718,-11.18668831,6.260114943,4.078811881,28.7,9.1015,9.605358166,-0.974245283,-4.687391304,-0.236666667,13.39175182,27.606,6.164642857,26.35,19.0355102,-6.450656934,-1.245514706,-3.718831169,-4.042647059,0.367515924,-0.229594595,9.218965517,-5.223050847,-0.129375,-10.05765625,27.35,-6.928540146,-11.04487179,-0.63,25.825,6.33375,-4.598672566,2.877608696,-10.93680328,-2.5790625,-8.81775,-2.201777778,3.871597633,3.253947368,-6.789144737,-3.901129032,3.76536,3.220691489,-3.782592593,22.7416129,27.7,-3.90125,5.187411765,-5.961944444,1.682905983,9.603611111,,0.542944785,0.714716981,21.024,-9.762972973,2.443076923,-8.964375,-1.458764045,-3.506335878,-10.93680328,0.367515924,-4.598672566,2.443076923,3.76536,-0.974245283,-1.245514706,-5.961944444,-2.5790625,9.603611111,-2.0325,-2.654444444,-3.075714286,-1.148571429,-1.396,-0.266666667,1.35,-1.51,-2.453333333,-2.197777778,-1.44,-2.617777778,-2.81,-0.335555556,-4.005,-3.111111111,-0.866666667,0.13625,1.15,-2.453,-0.41,-2.833333333,-2.87,-1.631428571,-0.85375,2.242222222,-1.61,0.54,-1.133333333,-2.0175,-2.5225,-0.247,-2.528,-0.388888889,-1.228888889,-0.791,0.44,-0.824285714,2.045555556,-2.695,-2.727,-2.327142857,-0.181666667,0.483333333,-0.423,-1.45,-3.586666667,-1.34,2.242222222,-0.335555556,-1.631428571,-0.423,-0.388888889,-1.396,-1.44,2.045555556,-1.61,-2.727,180.38,6.13%,47.43,7.31%
61,2000,Feb,108.41,2.44,95.08,2.29,89.89,0.62,0.59,6.242631579,5.145873016,6.667194245,44.475,1.364770115,20.44482014,1.967522936,6.628787879,5.2475,2.664102564,30.85705882,4.782753623,12.76333333,1.538137255,3.49875,5.398534483,6.470401786,8.640890411,4.559249147,11.62213235,2.686666667,8.465714286,6.383555556,7.678701299,39.86166667,3.690526316,2.7395,6.815027933,15.0325,5.240542636,2.080423729,5.301383648,2.879270073,2.812625,8.5774,5.392222222,0.407704918,4.554059406,6.783160622,7.919096774,4.026030151,13.35209424,7.160876289,6.193076923,50.675,7.68875,4.492365591,1.919027778,9.508823529,3.187371795,,4.994242424,4.611417323,7.903076923,8.465581395,10.20312102,3.301631579,10.10648936,1.888931298,2.879270073,4.559249147,2.080423729,10.20312102,4.026030151,1.967522936,5.398534483,1.919027778,2.812625,3.187371795,-5.070974026,11.08287356,8.15990099,28.65,9.9013125,8.907363897,0.001320755,-2.520869565,2.39,16.6970073,27.66,10.43839286,26.05,19.92367347,-3.491605839,-0.429558824,-0.035584416,-0.137156863,3.223121019,4.586756757,12.85172414,-2.915254237,2.594375,-7.87171875,27.375,-5.28459854,-8.372115385,3.237054795,25.77,10.77693182,-3.827035398,6.885434783,-8.898688525,-0.7910625,-6.07075,-0.276222222,5.735207101,2.79254386,-4.415855263,-0.704274194,7.03912,3.259521277,-1.454296296,23.10129032,27.4,-1.77875,9.166,-3.702916667,6.69017094,12.4600463,,1.22809816,4.218113208,21.144,-6.959189189,3.009166667,-6.607625,2.634157303,-3.658625954,-8.898688525,3.223121019,-3.827035398,3.009166667,7.03912,0.001320755,-0.429558824,-3.702916667,-0.7910625,12.4600463,-2.73375,-2.887777778,-3.454285714,0.345714286,-1.468,-0.526666667,0.785,-1.914285714,-3.041111111,-1.938888889,-1.157,-2.317777778,-2.393333333,0.061111111,-3.3625,-3.94,-0.47,-0.1375,1.1,-2.264,-0.056666667,-2.585,-3.46,-1.474285714,-1.57,2.667777778,-1.15875,0.81,-1.44,-2.70125,-1.6925,-0.065,-1.621,-0.617777778,-0.837777778,-0.621,0.29,-1.955714286,2.03,-2.835,-3.263,-1.698571429,-0.765,0.913333333,-0.31,-1.104444444,-1.878333333,-1.121,2.667777778,0.061111111,-1.474285714,-0.31,-0.617777778,-1.468,-1.157,2.03,-1.15875,-3.263,185.76,2.98%,53.44,12.67%
62,2000,Mar,105.7,-2.5,95.17,0.09,91.73,2.05,0.82,8.91377193,13.44746032,10.18841727,57.515,4.35,5.330791367,5.326788991,10.42090909,19.04375,5.713076923,34.84117647,11.95166667,12.09333333,5.583823529,2.53327381,3.519137931,5.121383929,5.469041096,9.937337884,8.867352941,12.47412121,11.37298701,11.79022222,9.459220779,18.50166667,3.76556391,3.0658125,6.663296089,7.965,12.57612403,1.737457627,8.838050314,2.013649635,4.059,9.0972,10.39666667,4.211584699,1.914257426,7.63761658,6.289225806,10.73105528,7.088795812,9.380360825,3.442307692,22.565,14.40125,10.32193548,2.985972222,11.52068627,6.681907051,,3.203030303,8.175433071,1.580769231,7.704186047,9.33656051,3.425736842,7.548085106,1.856717557,2.013649635,9.937337884,1.737457627,9.33656051,10.73105528,5.326788991,3.519137931,2.985972222,4.059,6.681907051,-5.926753247,15.46137931,11.72960396,28.3,11.2721875,11.35598854,3.119528302,3.597391304,8.245555556,21.19919708,27.962,15.28580357,26.6,20.62612245,4.055912409,3.847647059,6.513701299,6.514705882,7.349171975,9.954864865,16.2054023,2.887118644,8.242083333,-1.3546875,27.625,1.346058394,-0.008141026,8.094657534,26.285,14.71238636,1.22880531,11.92195652,-1.409672131,4.4200625,0.309,5.802444444,7.381775148,6.292631579,2.040921053,5.782419355,10.45224,6.510265957,4.88,23.29709677,27.65,3.69375,14.32305882,2.291041667,11.55854701,15.44592593,,4.875398773,9.298490566,22.112,-0.090810811,6.276794872,1.3633125,7.881573034,1.643969466,-1.409672131,7.349171975,1.22880531,6.276794872,10.45224,3.119528302,3.847647059,2.291041667,4.4200625,15.44592593,-2.85875,-2.872222222,-3.038571429,-0.678571429,-0.398,-0.68,1.76,-2.118571429,-2.983333333,-2.614444444,-1.348,-2.746666667,-2.981111111,1.113333333,-3.5525,-3.341111111,-0.416666667,0.04625,1.08,-2.694,-0.445555556,-2.763333333,-3.444,-1.961428571,-1.91125,2.333333333,-1.24625,0.69,-1.246666667,-2.0575,-1.6325,-0.31,-2.194,0.467777778,-1.231111111,-0.702,0.43,-2.028571429,1.684444444,-2.9375,-3.054,-1.632857143,-1.061666667,0.676666667,-0.31,-1.584444444,-2.361666667,-1.483,2.333333333,1.113333333,-1.961428571,-0.31,0.467777778,-0.398,-1.348,1.684444444,-1.24625,-3.054,190.97,2.80%,57.3,7.22%
63,2000,Apr,105.11,-0.56,95.54,0.39,90.58,-1.25,0.06,5.48745614,13.28230159,8.504532374,18.79,0.226149425,4.821990408,2.996926606,11.87939394,9.55125,5.178974359,32.07294118,8.210289855,3.203333333,9.783431373,5.241845238,2.99362069,7.911651786,8.155136986,3.245358362,11.60477941,10.98727273,15.07792208,11.03666667,14.68519481,19.06833333,6.548270677,3.716375,3.227877095,4.9725,16.52139535,2.711525424,12.99559748,3.320510949,4.218541667,15.6842,8.49,0.94431694,1.334455446,12.55668394,10.56129032,6.751809045,5.841465969,10.89170103,6.835076923,26.135,14.14875,7.390967742,7.042916667,16.42156863,5.8875,,1.592424242,11.54527559,3.276923077,14.04395349,5.709490446,6.231736842,11.16021277,3.672366412,3.320510949,3.245358362,2.711525424,5.709490446,6.751809045,2.996926606,2.99362069,7.042916667,4.218541667,5.8875,0.266818182,16.88402299,15.69207921,28.7,16.0820625,13.59492837,8.715330189,7.308695652,10.87222222,21.16773723,28.226,16.56669643,27.45,20.70795918,10.15540146,8.575882353,11.14175325,10.93921569,13.3566879,13.255,18.7,6.472881356,11.43395833,3.33015625,27.475,5.509708029,6.165192308,13.59219178,26.625,16.97477273,7.533318584,13.84913043,6.359344262,10.6235,4.63475,9.107111111,12.32739645,10.7754386,5.911052632,10.01209677,15.2724,9.641542553,8.813259259,24.45709677,28.1,7.07125,16.04623529,8.095138889,14.01675214,19.13789352,,10.18595092,12.09273585,23.802,4.147837838,9.949423077,6.042625,11.20764045,7.079618321,6.359344262,13.3566879,7.533318584,9.949423077,15.2724,8.715330189,8.575882353,8.095138889,10.6235,19.13789352,-2.325,-2.832222222,-3.51,-0.721428571,-0.754,0,1.68,-2.075714286,-2.886666667,-2.6,-1.674,-2.248888889,-2.402222222,0.452222222,-2.98,-2.902222222,0.726666667,0.62375,1.976666667,-0.775,-0.836666667,-3.293333333,-2.639,-2.244285714,-0.735,2.09,-1.585,1.99,-1.286666667,-2.4075,-1.91,1.421,-0.326,0.347777778,-1.363333333,-0.037,1.06,-1.887142857,2.082222222,-1.185,-3.056,-2.171428571,0.003333333,1.86,-0.624,-0.948888889,-0.105,-1.72,2.09,0.452222222,-2.244285714,-0.624,0.347777778,-0.754,-1.674,2.082222222,-1.585,-3.056,197.1,3.21%,58.77,2.57%
